  -11606.016581     635.339259  268690.212503
  -11605.827416     634.344616  268690.204072
  -11605.380159     631.982063  268690.184118
  -11604.553295     627.649999  268690.147292
  -11603.392805     621.598464  268690.095660
  -11601.918331     613.961541  268690.030153
  -11600.106117     604.653710  268689.949785
  -11597.947109     593.671618  268689.854234
  -11595.458735     581.133255  268689.744323
  -11592.633684     567.033426  268689.619788
  -11589.468512     551.377607  268689.480520
  -11585.982064     534.269391  268689.327366
  -11582.119809     515.749688  268689.158495
  -11577.926835     495.828084  268688.975500
  -11573.382275     474.598445  268688.777825
  -11568.521868     452.124442  268688.566834
  -11563.306932     428.435802  268688.341231
  -11557.794712     403.595630  268688.103131
  -11551.926986     377.709539  268687.850693
  -11545.785436     350.814872  268687.586839
  -11539.364764     322.983550  268687.311518
  -11532.663633     294.301751  268687.024838
  -11525.672458     264.814591  268686.726549
  -11518.425607     234.601927  268686.417997
  -11510.956028     203.758010  268686.100506
  -11503.279372     172.332680  268685.774714
  -11495.411847     140.397296  268685.441319
  -11487.483047     108.038194  268685.105006
  -11479.401036      75.306238  268684.762657
  -11471.343752      42.284702  268684.420643
  -11463.248356       9.039838  268684.076887
  -11455.223651     -24.382749  268683.735276
  -11447.241695     -57.885419  268683.395013
  -11439.481093     -91.427983  268683.062411
  -11431.918347    -124.948810  268682.736764
  -11424.610981    -158.374033  268682.420215
  -11417.541868    -191.672695  268682.112225
  -11410.754385    -224.763380  268681.814456
  -11404.392804    -257.615768  268681.532006
  -11398.259631    -290.169056  268681.258086
  -11392.470929    -322.374238  268680.996841
  -11387.224601    -354.207784  268680.755229
  -11382.328762    -385.600063  268680.526673
  -11378.061640    -416.542210  268680.320911
  -11374.159379    -446.973476  268680.128835
  -11370.803469    -476.880669  268679.956810
  -11368.020079    -506.223198  268679.805825
  -11365.827739    -534.978218  268679.676570
  -11364.110512    -563.121158  268679.565038
  -11363.125632    -590.622862  268679.480272
  -11362.629347    -617.476947  268679.413766
  -11362.889692    -643.652746  268679.374941
  -11363.594526    -669.152850  268679.352886
  -11364.780773    -693.936952  268679.348965
  -11366.453386    -718.021333  268679.363321
  -11368.659763    -741.376725  268679.397664
  -11371.372504    -764.022152  268679.451001
  -11374.341482    -785.920554  268679.514660
  -11377.641460    -807.093631  268679.591213
  -11381.281773    -827.527269  268679.681013
  -11385.242659    -847.222746  268679.783367
  -11389.285369    -866.188165  268679.889917
  -11393.707752    -884.418766  268680.011080
  -11398.256110    -901.945591  268680.137933
  -11402.918787    -918.734236  268680.270133
  -11407.764139    -934.845714  268680.409956
  -11412.721643    -950.233314  268680.555023
  -11417.795459    -964.943803  268680.705395
  -11422.919226    -978.977238  268680.858751
  -11428.071671    -992.324089  268681.014367
  -11433.283463   -1005.046176  268681.173200
  -11438.512616   -1017.102918  268681.333859
  -11443.761126   -1028.555384  268681.496299
  -11449.011020   -1039.404898  268681.659892
  -11454.221780   -1049.623480  268681.823273
  -11459.412712   -1059.295981  268681.986961
  -11464.539852   -1068.388948  268682.149480
  -11469.617165   -1076.917102  268682.311292
  -11474.662539   -1084.950903  268682.472893
  -11479.628893   -1092.438868  268682.632732
  -11484.508029   -1099.420263  268682.790451
  -11489.336087   -1105.953463  268682.947205
