   -9748.791481    2765.287172  217108.579090
   -9748.394701    2763.076633  217108.568440
   -9747.452360    2757.826108  217108.543149
   -9745.719508    2748.198061  217108.496602
   -9743.299230    2734.748172  217108.431593
   -9740.248582    2717.774166  217108.349684
   -9736.520146    2697.085273  217108.249493
   -9732.121986    2672.673752  217108.131316
   -9727.092147    2644.801348  217107.996099
   -9721.434824    2613.456287  217107.844007
   -9715.149771    2578.650424  217107.675014
   -9708.271738    2540.613807  217107.490001
   -9700.810774    2499.433627  217107.289190
   -9692.707142    2455.132366  217107.070463
   -9684.011882    2407.916686  217106.835302
   -9674.690448    2357.928206  217106.582294
   -9664.832376    2305.232049  217106.314474
   -9654.359675    2249.968932  217106.028911
   -9643.354489    2192.369886  217105.728141
   -9631.838719    2132.522351  217105.412800
   -9619.824887    2070.584741  217105.083096
   -9607.392011    2006.748482  217104.741512
   -9594.498546    1941.111558  217104.386453
   -9581.231653    1873.853702  217104.020705
   -9567.654140    1805.185775  217103.646153
   -9553.807161    1735.219340  217103.264075
   -9539.711142    1664.112974  217102.874952
   -9525.527878    1592.067734  217102.484146
   -9511.302558    1519.191313  217102.093079
   -9497.082516    1445.678432  217101.703121
   -9482.935901    1371.672846  217101.316444
   -9468.990845    1297.283974  217100.937366
   -9455.282425    1222.726051  217100.566801
   -9441.974485    1148.101330  217100.210324
   -9429.087939    1073.544677  217099.868469
   -9416.702294     999.223804  217099.543772
   -9404.891205     925.207459  217099.238705
   -9393.686453     851.678179  217098.954112
   -9383.161528     778.712614  217098.692451
   -9373.321793     706.433447  217098.453730
   -9364.330763     634.958736  217098.243490
   -9356.171329     564.351387  217098.061042
   -9348.895842     494.754828  217097.908007
   -9342.554910     426.205695  217097.786099
   -9337.197426     358.823620  217097.696853
   -9332.790972     292.647466  217097.639079
   -9329.428460     227.770105  217097.615889
   -9327.096977     164.242667  217097.626757
   -9325.866636     102.114055  217097.674062
   -9325.676554      41.462083  217097.755563
   -9326.629423     -17.711117  217097.874845
   -9328.648480     -75.324109  217098.029107
   -9331.686819    -131.401591  217098.216748
   -9335.793905    -185.851596  217098.439362
   -9340.828283    -238.712649  217098.692062
   -9346.776712    -289.917811  217098.974288
   -9353.588746    -339.511622  217099.284344
   -9361.183999    -387.428538  217099.619326
   -9369.547573    -433.712360  217099.978776
   -9378.623515    -478.332622  217100.360695
   -9388.352663    -521.294506  217100.763026
   -9398.672474    -562.630944  217101.183629
   -9409.491531    -602.316158  217101.619274
   -9420.791806    -640.433555  217102.069452
   -9432.520395    -676.909111  217102.532209
   -9444.628655    -711.874314  217103.006034
   -9457.015793    -745.232413  217103.487267
   -9469.652342    -777.086820  217103.975027
   -9482.510734    -807.442062  217104.468360
   -9495.523415    -836.279776  217104.964877
   -9508.689218    -863.734414  217105.464734
   -9521.899699    -889.721247  217105.964019
   -9535.185289    -914.374074  217106.463989
   -9548.494724    -937.697913  217106.962861
   -9561.743831    -959.635206  217107.457610
   -9574.964105    -980.371131  217107.949606
   -9588.090877    -999.835860  217108.436488
   -9601.109003   -1018.061342  217108.917773
