  -10257.837779    3615.863185  174944.518330
  -10256.789604    3612.448329  174944.520372
  -10256.473903    3604.703408  174944.598999
  -10254.718258    3590.303278  174944.703243
  -10252.288370    3570.190836  174944.849636
  -10249.243054    3544.812028  174945.035110
  -10245.565692    3513.884991  174945.262340
  -10241.280785    3477.402221  174945.532295
  -10236.438733    3435.755924  174945.842227
  -10231.064989    3388.932944  174946.193204
  -10225.168007    3336.952147  174946.585308
  -10218.794476    3280.158600  174947.016208
  -10212.098709    3218.706198  174947.489656
  -10204.945035    3152.606974  174948.000641
  -10197.204995    3082.141615  174948.541293
  -10188.861386    3007.516522  174949.108597
  -10179.983794    2928.836439  174949.703835
  -10170.634129    2846.321090  174950.326675
  -10160.870384    2760.317447  174950.975170
  -10150.666032    2670.948947  174951.646934
  -10140.084840    2578.458885  174952.341429
  -10129.188636    2483.136740  174953.057513
  -10118.021514    2385.135284  174953.794993
  -10106.625543    2284.723227  174954.552258
  -10095.091714    2182.224028  174955.328818
  -10083.472576    2077.809326  174956.124564
  -10071.747129    1971.708138  174956.936084
  -10060.122233    1864.245998  174957.767019
  -10048.544014    1755.570806  174958.613720
  -10037.146817    1645.990068  174959.477436
  -10025.992553    1535.723510  174960.357838
  -10015.072558    1424.926648  174961.252807
  -10004.522081    1313.936208  174962.163287
   -9994.469986    1202.919240  174963.091964
   -9984.929220    1092.075597  174964.036980
   -9976.012514     981.668447  174964.999325
   -9967.845017     871.817702  174965.982097
   -9960.433944     762.792016  174966.982437
   -9953.930802     654.727368  174968.004201
   -9948.407899     547.816168  174969.047751
   -9943.962044     442.243320  174970.114414
   -9940.713684     338.122133  174971.207196
   -9938.662569     235.661863  174972.323657
   -9937.930135     134.935287  174973.467313
   -9938.499220      36.113931  174974.635553
   -9940.529872     -60.717111  174975.833134
   -9943.966359    -155.433507  174977.056612
   -9948.864162    -247.950333  174978.306992
   -9955.155380    -338.209257  174979.581158
   -9962.951017    -426.075308  174980.881528
   -9972.239768    -511.550389  174982.207718
   -9982.962149    -594.522427  174983.556290
   -9995.118203    -675.026299  174984.927653
  -10008.612640    -752.944333  174986.317018
  -10023.567024    -828.308381  174987.729118
  -10039.852200    -901.041358  174989.158424
  -10057.501211    -971.201654  174990.606799
  -10076.418808   -1038.706473  174992.069863
  -10096.654989   -1103.611347  174993.550055
  -10118.151301   -1165.879610  174995.044851
  -10140.835227   -1225.529289  174996.551858
  -10164.618288   -1282.621796  174998.068614
  -10189.426027   -1337.128973  174999.592119
  -10215.238811   -1389.176220  175001.123125
  -10241.908636   -1438.677997  175002.655326
  -10269.365090   -1485.838023  175004.188561
  -10297.454476   -1530.536834  175005.715926
  -10326.127998   -1572.933810  175007.237522
  -10355.352696   -1613.040316  175008.752296
  -10385.050362   -1650.840454  175010.257258
  -10415.332374   -1686.513137  175011.758482
  -10445.844434   -1719.990130  175013.242460
  -10476.692271   -1751.451298  175014.715077
  -10507.825971   -1780.910862  175016.174704
  -10539.129581   -1808.301141  175017.616396
  -10570.670301   -1833.884070  175019.045605
  -10602.199353   -1857.596898  175020.452674
  -10633.701723   -1879.488664  175021.837633
  -10665.316137   -1899.762746  175023.207825
  -10696.637397   -1918.324596  175024.547607
  -10727.782448   -1935.282426  175025.862434
  -10758.922934   -1950.793370  175027.160292
  -10789.679066   -1964.741162  175028.426198
  -10820.114122   -1977.260492  175029.663988
  -10850.608884   -1988.508156  175030.889151
  -10880.696896   -1998.370856  175032.083628
  -10909.947802   -2006.985023  175033.233558
  -10938.834824   -2014.608164  175034.358917
  -10967.128857   -2021.087006  175035.449701
  -10993.669382   -2026.500721  175036.465176
  -11021.579297   -2030.829170  175037.517196
  -11051.547883   -2033.816732  175038.627532
  -11082.707363   -2035.347932  175039.763696
  -11118.161494   -2035.150042  175041.033920
  -11155.905591   -2034.019980  175042.375509
  -11185.075633   -2033.357200  175043.414784
  -11208.349833   -2032.326933  175044.238177
  -11230.763177   -2030.668402  175045.023375
  -11255.300049   -2028.332472  175045.876923
  -11273.387275   -2026.518824  175046.505045
  -11280.044942   -2025.851044  175046.736247
  -11286.871054   -2024.247932  175046.962630
  -11307.630222   -2019.519203  175047.652795
  -11336.361623   -2012.883872  175048.606956
  -11358.484488   -2007.035951  175049.333068
  -11381.423959   -2000.271442  175050.077843
  -11409.407373   -1991.291190  175050.977920
  -11440.712523   -1980.774771  175051.979379
  -11468.452988   -1970.312201  175052.853519
  -11493.601138   -1959.257165  175053.627734
  -11518.029128   -1947.061806  175054.362855
  -11541.735393   -1933.993825  175055.061938
  -11564.190746   -1920.258624  175055.708372
  -11587.500600   -1905.001623  175056.367801
  -11611.193227   -1888.424361  175057.025633
  -11634.650999   -1870.828528  175057.663205
  -11658.480032   -1851.739956  175058.296764
  -11682.246091   -1831.202709  175058.911236
  -11705.356955   -1809.496755  175059.488618
  -11728.150457   -1786.315203  175060.037470
  -11750.648125   -1761.543962  175060.557239
  -11772.607169   -1735.398339  175061.041712
  -11794.233583   -1707.616900  175061.495247
  -11815.547044   -1678.109124  175061.917497
  -11836.385730   -1647.053423  175062.304728
  -11856.775707   -1614.189598  175062.654852
  -11876.597351   -1579.531982  175062.963742
  -11895.714168   -1543.167515  175063.227510
  -11914.139972   -1504.832246  175063.443584
  -11931.719500   -1464.674416  175063.608115
  -11948.444172   -1422.608261  175063.719798
  -11964.276158   -1378.512248  175063.775864
  -11979.112915   -1332.502482  175063.773981
  -11993.003154   -1284.349833  175063.713235
  -12005.819827   -1234.162906  175063.590329
  -12017.598613   -1181.842668  175063.405392
  -12028.199098   -1127.348817  175063.152917
  -12037.481983   -1070.786207  175062.829122
  -12045.425402   -1011.989918  175062.431306
  -12051.891996    -951.110988  175061.956294
  -12056.762881    -887.995023  175061.398026
  -12060.101294    -822.741838  175060.759930
  -12061.715875    -755.249941  175060.033959
  -12061.498429    -685.636389  175059.217590
  -12059.351851    -613.841957  175058.306649
  -12055.124593    -539.967748  175057.296871
  -12048.693235    -464.005478  175056.183731
  -12039.947641    -386.026022  175054.964099
  -12028.704125    -306.042873  175053.631538
  -12015.042838    -224.118113  175052.189646
  -11998.615302    -140.322059  175050.626732
  -11979.499812     -54.740361  175048.946602
  -11957.576742      32.612648  175047.145128
  -11932.737939     121.585034  175045.220193
  -11904.881681     212.159666  175043.168346
  -11873.963918     304.148895  175040.990183
  -11839.872572     397.528032  175038.681971
  -11802.560790     492.091513  175036.244414
  -11761.892983     587.781620  175033.673317
  -11717.873116     684.436232  175030.970704
  -11670.778264     781.962482  175028.147599
  -11620.795043     880.287147  175025.211552
  -11568.128097     979.229581  175022.172004
  -11512.944242    1078.730670  175019.035631
  -11455.481121    1178.586254  175015.813332
  -11395.915039    1278.680679  175012.512780
  -11334.636138    1378.905236  175009.149239
  -11272.041245    1479.076761  175005.739081
  -11208.428144    1579.117499  175002.293897
  -11144.400901    1678.855934  174998.837359
  -11080.492879    1778.160966  174995.390134
  -11017.290114    1876.968505  174991.974001
  -10955.414616    1975.069358  174988.613714
  -10895.570192    2072.390201  174985.335387
  -10838.167734    2168.802562  174982.155259
  -10783.833046    2264.074634  174979.098484
  -10732.961923    2358.098658  174976.180520
  -10685.713799    2450.686373  174973.409275
  -10642.173862    2541.503293  174970.791693
  -10602.444990    2630.386515  174968.333358
  -10566.593396    2717.114636  174966.039219
  -10534.809699    2801.417437  174963.919255
  -10507.182630    2883.147073  174961.978368
  -10483.494849    2962.075084  174960.211412
  -10463.679002    3037.806411  174958.620557
  -10447.372631    3110.146290  174957.195056
  -10434.435572    3178.925768  174955.931841
  -10419.100177    3242.882785  174954.638558
  -10407.296668    3302.830045  174953.518616
  -10396.257936    3358.220126  174952.479054
  -10386.022883    3408.821211  174951.523963
  -10376.630414    3454.401484  174950.657430
  -10368.079578    3494.966598  174949.879357
  -10360.388404    3530.409127  174949.191639
  -10353.611927    3560.401135  174948.600058
  -10347.741605    3584.993507  174948.103719
  -10342.736638    3604.429369  174947.698331
  -10338.679577    3618.216817  174947.392573
  -10337.382493    3625.945928  174947.256244
  -10336.841646    3629.168747  174947.199399
