   -9791.350383    3245.060250  200712.635721
   -9791.027831    3242.420125  200712.634786
   -9789.968692    3236.132761  200712.622364
   -9787.365814    3224.566403  200712.576587
   -9784.523663    3208.453421  200712.540275
   -9780.930100    3188.118072  200712.494216
   -9776.546155    3163.332211  200712.437939
   -9771.367664    3134.086190  200712.371337
   -9765.447623    3100.693673  200712.295035
   -9758.782133    3063.140319  200712.208952
   -9751.365713    3021.439942  200712.112843
   -9743.253463    2975.868666  200712.007554
   -9734.444290    2926.529991  200711.892639
   -9724.870961    2873.448379  200711.765648
   -9714.491666    2816.866264  200711.624165
   -9703.371978    2756.956795  200711.469807
   -9691.531140    2693.796372  200711.302948
   -9679.030035    2627.557883  200711.125042
   -9665.895624    2558.515869  200710.935955
   -9652.145571    2486.774885  200710.735898
   -9637.886606    2412.529226  200710.527844
   -9623.134249    2336.005716  200710.311448
   -9608.041380    2257.330635  200710.091570
   -9592.610239    2176.715939  200709.867456
   -9576.906619    2094.414817  200709.640417
   -9561.031023    2010.564724  200709.413433
   -9545.047973    1925.357583  200709.188013
   -9529.070948    1839.035141  200708.967182
   -9513.228853    1751.731743  200708.754928
   -9497.494739    1663.676535  200708.549408
   -9482.027972    1575.047940  200708.355505
   -9466.873043    1485.975559  200708.174268
   -9452.062653    1396.715427  200708.005837
   -9437.716854    1307.391977  200707.853930
   -9423.850156    1218.166075  200707.718423
   -9410.564074    1129.241137  200707.602075
   -9397.947933    1040.702209  200707.507679
   -9385.966192     952.763832  200707.433151
   -9374.702961     865.520174  200707.381065
   -9364.337683     779.127252  200707.357096
   -9354.858043     693.720885  200707.360278
   -9346.423977     609.385385  200707.395885
   -9339.002572     526.288365  200707.462105
   -9332.652430     444.475486  200707.560811
   -9327.375044     364.088052  200707.691501
   -9323.317856     285.181426  200707.859123
   -9320.390406     207.858791  200708.060103
   -9318.669002     132.185634  200708.296857
   -9318.164558      58.219055  200708.569544
   -9318.838988     -13.948939  200708.876467
   -9320.720432     -84.316767  200709.218606
   -9323.920612    -152.779293  200709.599463
   -9328.291033    -219.373110  200710.013979
   -9333.938204    -283.983961  200710.465436
   -9340.798835    -346.657769  200710.951799
   -9348.821557    -407.317400  200711.470964
   -9357.981125    -466.016052  200712.022256
   -9368.277759    -522.673689  200712.605368
   -9379.695592    -577.342983  200713.219952
   -9392.143416    -629.991404  200713.862685
   -9405.602734    -680.624700  200714.532941
   -9420.000613    -729.284630  200715.228329
   -9435.241418    -775.943618  200715.945391
   -9451.250944    -820.704693  200716.681932
   -9467.963229    -863.482123  200717.435305
   -9485.302532    -904.435509  200718.203482
   -9503.191936    -943.451491  200718.983325
   -9521.539789    -980.657615  200719.772122
   -9540.341666   -1016.058836  200720.569740
   -9559.460248   -1049.639338  200721.371305
   -9578.857577   -1081.561306  200722.176124
   -9598.457522   -1111.725457  200722.981140
   -9618.217434   -1140.294241  200723.785498
   -9638.067229   -1167.276303  200724.586775
   -9657.866962   -1192.608904  200725.379824
   -9677.746232   -1216.506000  200726.170024
   -9697.568993   -1238.890510  200726.952307
   -9717.243553   -1259.805247  200727.723629
   -9736.878651   -1279.427684  200728.488495
   -9756.246505   -1297.638823  200729.238459
   -9775.409178   -1314.538734  200729.976089
   -9794.431358   -1330.274417  200730.704226
   -9813.136064   -1344.709894  200731.416138
   -9831.562697   -1357.960634  200732.113658
   -9849.885388   -1370.195725  200732.803550
   -9867.818766   -1381.275869  200733.475271
   -9885.276618   -1391.257696  200734.126021
   -9902.757234   -1400.386213  200734.774220
   -9919.707930   -1408.537155  200735.400017
   -9936.020271   -1415.622470  200735.999269
   -9952.514388   -1422.005586  200736.602132
   -9968.532095   -1427.610532  200737.185251
   -9983.939629   -1432.233000  200737.743139
   -9999.053128   -1436.057630  200738.287594
  -10013.668251   -1439.467791  200738.812963
  -10028.980191   -1442.047940  200739.359485
  -10042.790863   -1443.610980  200739.849423
  -10058.484682   -1444.442063  200740.402456
  -10078.380135   -1444.778005  200741.100733
  -10092.242510   -1444.996545  200741.587205
  -10096.905874   -1445.101519  200741.750979
  -10101.490710   -1444.476563  200741.909138
  -10114.852375   -1442.727343  200742.370344
  -10133.839697   -1440.205207  200743.025589
  -10149.149598   -1437.626224  200743.551787
  -10161.985599   -1434.555553  200743.989391
  -10176.180821   -1430.302235  200744.469968
  -10189.243855   -1425.321740  200744.908029
  -10202.647979   -1419.879577  200745.356226
  -10216.770005   -1413.563851  200745.826143
  -10231.285202   -1406.204525  200746.305736
  -10246.008694   -1398.028532  200746.789420
  -10260.664353   -1389.145545  200747.267953
  -10275.736064   -1379.123525  200747.756589
  -10291.234039   -1368.060752  200748.256072
  -10306.740447   -1356.140769  200748.752485
  -10322.590196   -1343.043476  200749.256305
  -10338.842938   -1328.741982  200749.769514
  -10355.131642   -1313.402850  200750.279911
  -10371.726389   -1296.808480  200750.796100
  -10388.575287   -1278.872350  200751.315926
  -10405.554910   -1259.742620  200751.835646
  -10422.744110   -1239.231270  200752.357284
  -10440.138945   -1217.267911  200752.880425
  -10457.544589   -1193.985889  200753.398769
  -10475.024512   -1169.174512  200753.913711
  -10492.517484   -1142.832515  200754.423102
  -10509.951361   -1115.015736  200754.924633
  -10527.337763   -1085.511690  200755.417878
  -10544.532137   -1054.427360  200755.898193
  -10561.535229   -1021.692093  200756.365326
  -10578.252152    -987.207662  200756.815568
  -10594.579510    -951.059907  200757.245633
  -10610.516692    -913.069982  200757.654799
  -10625.889432    -873.318296  200758.037276
  -10640.651315    -831.732140  200758.391153
  -10654.747863    -788.262798  200758.714330
  -10668.027993    -742.984667  200759.001806
  -10680.437185    -695.764299  200759.251149
  -10691.906186    -646.709149  200759.460353
  -10702.314555    -595.684769  200759.624671
  -10711.540664    -542.787438  200759.740222
  -10719.564397    -487.910016  200759.805879
  -10726.268290    -431.139135  200759.817868
  -10731.573888    -372.418008  200759.773218
  -10735.418953    -311.811331  200759.670002
  -10737.680237    -249.302498  200759.503837
  -10738.280379    -184.938223  200759.272197
  -10737.213902    -118.704693  200758.974836
  -10734.249734     -50.676094  200758.603951
  -10729.416541      19.139769  200758.160575
  -10722.564029      90.654422  200757.639792
  -10713.696624     163.872821  200757.041737
  -10702.651543     238.677544  200756.361169
  -10689.386577     315.066219  200755.596618
  -10673.797321     392.887048  200754.745023
  -10655.907487     472.136656  200753.807227
  -10635.604079     552.648641  200752.779926
  -10612.893364     634.395110  200751.663449
  -10587.810841     717.246255  200750.459548
  -10560.344061     801.088400  200749.168234
  -10530.521203     885.838395  200747.790820
  -10498.487998     971.330264  200746.333064
  -10464.412530    1057.502848  200744.801092
  -10428.516879    1144.170923  200743.203413
  -10390.990517    1231.227460  200741.547083
  -10352.225892    1318.553304  200739.846318
  -10312.586038    1405.966451  200738.114551
  -10272.447229    1493.384495  200736.365285
  -10232.342385    1580.616155  200734.617941
  -10192.731710    1667.508428  200732.889240
  -10154.025885    1753.952598  200731.193997
  -10116.740909    1839.723480  200729.551170
  -10081.270018    1924.687843  200727.975058
  -10047.945741    2008.704334  200726.477866
  -10016.975607    2091.511594  200725.067888
   -9988.526954    2172.977813  200723.751504
   -9962.942480    2252.948087  200722.541329
   -9940.402100    2331.150091  200721.444732
   -9920.646647    2407.423325  200720.453266
   -9903.606910    2481.575606  200719.565260
   -9889.221523    2553.358700  200718.779539
   -9877.371223    2622.634097  200718.092468
   -9867.980269    2689.242196  200717.502022
   -9860.962837    2752.867486  200717.006431
   -9856.217109    2813.395974  200716.602578
   -9853.219713    2870.680550  200716.272704
   -9851.894689    2924.481576  200716.015090
   -9851.992512    2974.634388  200715.821641
   -9853.427757    3021.068278  200715.689642
   -9855.681259    3063.561058  200715.601778
   -9858.505861    3101.905827  200715.550203
   -9861.666810    3136.094096  200715.526728
   -9864.943993    3166.024049  200715.524040
   -9868.099411    3191.409278  200715.534928
   -9870.957177    3212.282260  200715.553101
   -9873.393432    3228.838447  200715.573454
   -9875.224698    3240.657984  200715.591207
   -9876.262891    3247.151293  200715.602086
   -9876.703959    3249.859277  200715.606907
