  -10754.230122    1206.873064  252272.687456
  -10753.942083    1205.448095  252272.673624
  -10753.260872    1202.063363  252272.640873
  -10752.002075    1195.857107  252272.580480
  -10750.235845    1187.187572  252272.495843
  -10747.992597    1176.246946  252272.388533
  -10745.236814    1162.912834  252272.256986
  -10741.955437    1147.180575  252272.100732
  -10738.175438    1129.219285  252271.921160
  -10733.886236    1109.021631  252271.717882
  -10729.082978    1086.595529  252271.490748
  -10723.794431    1062.089407  252271.241156
  -10717.942976    1035.562906  252270.966550
  -10711.593508    1007.029044  252270.669231
  -10704.717618     976.622940  252270.348565
  -10697.367673     944.435418  252270.006621
  -10689.488623     910.509801  252269.641588
  -10681.163705     874.935748  252269.256615
  -10672.311067     837.865863  252268.849241
  -10663.048606     799.352406  252268.423727
  -10653.369904     759.498733  252267.980121
  -10643.274465     718.428597  252267.518733
  -10632.749272     676.206935  252267.039278
  -10621.844991     632.947837  252266.543830
  -10610.610487     588.786081  252266.034452
  -10599.069052     543.792966  252265.512147
  -10587.245139     498.070683  252264.978041
  -10575.326247     451.741044  252264.439010
  -10563.181212     404.878601  252263.890666
  -10551.066895     357.599970  252263.342298
  -10538.894168     310.001317  252262.791043
  -10526.820002     262.146318  252262.242559
  -10514.805890     214.175628  252261.695870
  -10503.108942     166.143985  252261.160111
  -10491.696432     118.140271  252260.634373
  -10480.652179      70.269590  252260.121864
  -10469.952102      22.576674  252259.621860
  -10459.659826     -24.822300  252259.136892
  -10449.982997     -71.886192  252258.674331
  -10440.639060    -118.524423  252258.224534
  -10431.795468    -164.668558  252257.793538
  -10423.736758    -210.288095  252257.391374
  -10416.188573    -255.279873  252257.008719
  -10409.550539    -299.635780  252256.659570
  -10403.444815    -343.264217  252256.330955
  -10398.132202    -386.149251  252256.032037
  -10393.650945    -428.233037  252255.764306
  -10390.028027    -469.483081  252255.528790
  -10387.097392    -509.862182  252255.319782
  -10385.228857    -549.332743  252255.150313
  -10384.072550    -587.881557  252255.008182
  -10384.013822    -625.469037  252254.906971
  -10384.604458    -662.093729  252254.831008
  -10385.898137    -697.698370  252254.782321
  -10387.901706    -732.306419  252254.761089
  -10390.683699    -765.876639  252254.769817
  -10394.204461    -798.435891  252254.807047
  -10398.105474    -829.926816  252254.860393
  -10402.493722    -860.381809  252254.933510
  -10407.382843    -889.780762  252255.026929
  -10412.744441    -918.125181  252255.139653
  -10418.235585    -945.422743  252255.259669
  -10424.284006    -971.671550  252255.401940
  -10430.524933    -996.911966  252255.553603
  -10436.942197   -1021.094401  252255.714224
  -10443.632934   -1044.307591  252255.886965
  -10450.496661   -1066.483296  252256.068492
  -10457.538579   -1087.688737  252256.258811
  -10464.663404   -1107.922894  252256.454591
  -10471.840749   -1127.171730  252256.654807
  -10479.113629   -1145.524516  252256.860728
  -10486.422431   -1162.922288  252257.070425
  -10493.769009   -1179.452763  252257.283730
  -10501.127540   -1195.117544  252257.499738
  -10508.440306   -1209.875783  252257.716536
  -10515.733627   -1223.849633  252257.934724
  -10522.944932   -1236.990330  252258.152241
  -10530.094027   -1249.319245  252258.369725
  -10537.205433   -1260.937837  252258.587764
  -10544.212403   -1271.771409  252258.804222
  -10551.102515   -1281.876204  252259.018516
  -10557.926695   -1291.336633  252259.232204
  -10564.564460   -1300.068236  252259.441296
  -10571.087996   -1308.138185  252259.648139
  -10577.545074   -1315.646238  252259.854140
  -10583.815405   -1322.502788  252260.055329
  -10589.954521   -1328.738286  252260.253567
  -10595.990251   -1334.503296  252260.449432
  -10601.820312   -1339.708890  252260.639579
  -10607.480084   -1344.304846  252260.825380
  -10613.154091   -1348.522400  252261.012677
  -10618.327561   -1352.280252  252261.183683
  -10623.336718   -1355.475093  252261.350428
  -10628.532417   -1358.231014  252261.524854
  -10634.303192   -1360.766330  252261.719973
  -10641.695539   -1362.929793  252261.972780
  -10648.024903   -1364.449916  252262.190111
  -10652.779849   -1365.567752  252262.353445
  -10656.601119   -1366.508560  252262.484595
  -10658.998840   -1367.145576  252262.566764
  -10659.822239   -1367.377731  252262.594947
  -10660.645307   -1367.207735  252262.624178
  -10662.924582   -1366.747286  252262.705100
  -10666.311750   -1366.078616  252262.825316
  -10670.308903   -1365.288616  252262.967182
  -10675.548736   -1364.200103  252263.153294
  -10682.187666   -1362.558623  252263.389791
  -10687.512827   -1360.434472  252263.581618
  -10691.861781   -1358.031153  252263.740044
  -10696.063227   -1355.165991  252263.894529
  -10700.146764   -1351.736992  252264.046379
  -10704.128518   -1347.863344  252264.195842
  -10708.487631   -1343.614692  252264.359490
  -10713.188693   -1338.768008  252264.536675
  -10717.936397   -1333.366277  252264.716955
