,f,psd_Surge,psd_Heave,psd_Pitch,psd_tension,psd_NacAx,psd_Bmy
25,0.0890625,10.768745854513416,2.934949468569708,5.110166645988158,9542980672.485119,0.058165846615052995,292314460.2537959
26,0.09062500000000001,12.62914375479259,3.5528474427593353,6.411558636266989,12514826048.078808,0.11656428466316211,460320516.3185111
27,0.0921875,10.208400301363008,2.998503141980317,5.738712638847397,11846097816.032309,0.14242610216988338,506881925.9658426
28,0.09375,7.395092752396351,2.2057695909289747,4.6188098564369655,9059381633.270523,0.1451037591005671,482356302.71469164
29,0.09531250000000001,5.8341833941043095,1.7625918490913943,3.935651716050611,7909508837.088549,0.17697820909216522,503641624.7637521
30,0.096875,6.543350971788895,2.041219491414007,5.0382254916005325,10143587199.58875,0.30515657108588506,797426430.7236261
31,0.09843750000000001,5.74594400100575,1.7855891636292938,4.750133791642384,9159302288.291645,0.35359258360188595,859124313.269593
32,0.1,6.1450458334276306,1.9209577807493132,5.393567609403579,11063941542.889893,0.5018766844797702,1127610377.9555197
33,0.1015625,3.599995634348963,1.1368724754668917,3.3851654139616043,7150641125.281973,0.36748433068370684,792008983.0162877
34,0.10312500000000001,2.739465059601487,0.8635284586779811,2.778892921765469,5075007433.263639,0.3929515630477099,780903561.2787995
35,0.1046875,3.2905891072122744,1.033019434325211,3.4928058278121528,6509255112.545201,0.5500453500251714,1065074071.2302564
36,0.10625000000000001,2.821968493785539,0.8908793605148742,3.241508502016406,6828659703.878909,0.6273108278264969,1155037207.025893
37,0.1078125,2.6929558630238892,0.8515110080207913,3.2995044258715738,6660514943.541106,0.763698882896502,1345695041.1841006
38,0.109375,1.5085093128392102,0.4746444734054073,2.01740884379279,4055868294.6688957,0.5245464587966626,905281496.5040258
39,0.11093750000000001,1.1387641836784472,0.36480000550086245,1.6921468987266368,3911484180.1336927,0.5417204149400716,897487032.4073274
40,0.1125,1.3197382337574333,0.4142569486175975,2.110721878777372,5388344197.7279,0.7697025332526044,1249241273.9319072
41,0.11406250000000001,0.8987873189051413,0.2817421409398449,1.5558608920472465,3984137215.589521,0.6539342212770919,1035444819.4056275
42,0.115625,0.9854976137457546,0.2935940841822692,1.7599760279618077,3986258640.804943,0.885829735711899,1356067535.507639
43,0.1171875,1.1148740888317732,0.3151899787383644,2.0671149889702667,4182575573.7312975,1.1559340597140504,1743152672.895717
44,0.11875000000000001,0.7855963707939767,0.2114576028699436,1.5908476148493336,3418014831.503916,1.0571910045333008,1561736827.6304255
45,0.1203125,0.7876234283679573,0.21038943647772426,1.7047812421711412,3368509589.7767487,1.3010144294427106,1887188108.1491585
46,0.12187500000000001,0.5028130423222061,0.1333457961028281,1.132907502440275,2166925445.6192694,0.9504854796335176,1360129355.032816
