,f,psd_Surge,psd_Heave,psd_Pitch,psd_tension,psd_NacAx,psd_Bmy
51,0.1296875,0.3652136377646162,0.07218298229134193,0.8142242087293898,2286291791.0935125,1.2998011730315864,1747516312.5126286
52,0.13125,0.3513702614522433,0.0655989438973059,0.7367751886412183,2356279619.606927,1.3462357724470646,1791884821.892755
53,0.1328125,0.37125160745073416,0.061885576384129594,0.8291776920267793,2889732350.7902846,1.680028162122301,2230538448.522673
54,0.134375,0.40499518159935793,0.06345704326498879,0.8356445391595633,4127971798.5595,1.931383386055007,2539167997.6189456
55,0.13593750000000002,0.371015722761249,0.05659203996961696,0.6684079015871431,4016298971.1122627,1.787312672664069,2328242262.873691
56,0.1375,0.20980864172575728,0.02893752079883085,0.3625022492815695,2049690015.1226916,1.083537105855069,1403884347.8790548
57,0.1390625,0.2729818672525509,0.03347563465018092,0.4303175877533881,2269892479.8181753,1.5128888045681754,1948457664.9710808
58,0.140625,0.2571945014240519,0.03006462653725845,0.4200206491845401,2276962405.5787315,1.5502729200852525,1992495147.2501113
59,0.1421875,0.22486965230146777,0.023289099932511537,0.2529613086987766,2054763391.6901863,1.100495956862043,1402202648.0757365
60,0.14375000000000002,0.18746587284712962,0.018965645989720156,0.19648941629446728,2154371077.4691696,0.9285021382635141,1179283475.7822695
61,0.1453125,0.24670455775703842,0.02835633740963085,0.2653432260449802,2735584629.369691,1.4250187527238363,1800047047.8448434
62,0.146875,0.29200088528916873,0.032975826647877154,0.26626446161764816,3204079378.5635867,1.6509846864701607,2076632351.8185437
63,0.1484375,0.2576306125418187,0.025541149585749955,0.17697958852452006,2226288076.5076,1.3305545029706267,1665849173.255031
64,0.15000000000000002,0.3297002683682241,0.029215259580526905,0.18749004556455745,3380289159.3886447,1.5927454183378797,1983925785.103382
65,0.15156250000000002,0.2643217842092106,0.021199041127834533,0.12924500623156837,2994658869.3191032,1.2472305444683163,1548457454.0383523
66,0.153125,0.22939217831855707,0.01858425695261439,0.1003544389916923,3229432330.9799166,1.1218590685163883,1388900043.789392
67,0.1546875,0.27998654010393215,0.02118329816952986,0.10133758375789988,3001140188.7651834,1.3217291257333492,1627414875.076693
68,0.15625,0.24806109133643908,0.01789424141305096,0.07654904787483652,2386806288.4363155,1.150380161346539,1411215139.1378238
69,0.15781250000000002,0.2916535700862844,0.019109806767258618,0.082725173563753,3035255192.840255,1.3736770688381794,1683277380.117142
70,0.15937500000000002,0.25423919492416047,0.01662166533861221,0.062422917179426295,3307544137.2068777,1.157200299426439,1412196965.4211779
71,0.1609375,0.22467819547303156,0.013752284828722669,0.03259787001253819,2656173380.960584,0.8644066747478842,1046793694.4864668
72,0.1625,0.1787628465350291,0.008037696775447585,0.02707658870257309,2576272871.295129,0.7494807528994338,911088464.8911839
73,0.1640625,0.1725934051838851,0.008383568927243882,0.021395462211968815,2382878676.3314676,0.7037256821487203,852058167.6951698
74,0.16562500000000002,0.2403602490961117,0.01091288595954332,0.024177355406041955,4371603239.526186,0.9601004027187141,1152819985.2038686
75,0.16718750000000002,0.2347522752095855,0.010540319997258773,0.021422643811308883,4014006298.3904243,0.9443246470380234,1130871603.2141957
76,0.16875,0.24937720519092701,0.009931763812573427,0.022162927839419245,4530641494.853239,1.0377956075959558,1241620341.2551613
77,0.1703125,0.19637832636060393,0.007004244504269133,0.014989001124682405,3911503896.1000543,0.8040711633551016,961993148.1215887
78,0.171875,0.15419277319122596,0.006596436138233732,0.008581536387394836,2840768639.421774,0.5803868938213862,691835000.3798968
79,0.17343750000000002,0.2000010067984745,0.008689135795812134,0.00799091113403948,4170052916.7484436,0.7253904476115676,861016270.3047405
80,0.17500000000000002,0.1475745088509866,0.006036909195622787,0.006601928349921132,3173467832.0764117,0.5566303846533213,661045764.2432016
81,0.1765625,0.12748418128973313,0.0064614791138245115,0.003504397867004274,2506278723.12181,0.439727198999561,519798998.84576285
